Гаврищук Тетяна Григорівна,3927
Курочкіна О. М.,179
Ромазан Л. С.,179
Фазан О. З.,179
Потапова О. М.,179
Селинний М. С.,179
Іванов А.В.,178
Осаулова Н. А.,178
Жмурченко В. Д.,178
Філонова Ю. О.,177
Дядечко І. І.,177
"Овсеп""""ян Т. В.,177"
Жук Андрій Володимирович,177
Торопенко М. В.,176
Ляху Г. О.,176
Чуприна А. П.,176
Данилюк О. С.,176
Дармакука Т. П.,176
Полюшко А. В.,176
Драгнєвіч О.В.,175
Хомченко С. І.,175
Слісар А. В.,175
Богдан М. В.,175
Гриців Михайло Іванович,174
Войтун О. Б.,174
Нагорняк Є. П.,174
Русинчук М. М.,173
Марчук Олександр Петрович,173
Гранін В. Л.,173
Федорончук В. Б.,173
Матієк Тетяна Василівна,173
Горейко М. Д.,173
Поляниця М. М.,173
Мишко В. В.,172
Омельченко М. М.,172
Олійник П. В.,171
Сенін В. Ю.,171
Крижанівська Ганна Володимирівна,171
Ариничева С. А.,170
Приходько Л. А.,170
Кулішенко Юрій Миколайович,170
Козюменська В. В.,170
Сташків Б. І.,170
Дундар І. О.,170
Стороженко Сергій Олександрович,169
Азевич В. Б.,169
Рунов В. Ю.,169
Проскурняк Олег Георгійович,169
Слинько Сергій Станіславович,169
Деркачов О. В.,169
Красюк К. І.,169
Іванченко О. Ю.,168
Мельничук Н. В.,168
Шморгун В.В.,168
Жевнєрова Н. В.,168
Хомик І. І.,167
Шульга К. М.,167
К.І. Стукаленко,167
Смольняков О. О.,166
Грица Ю. І.,166
Нещеретна Л. М.,166
Неминущій Г. Л.,165
Яценко Г. М.,165
Марчук Наталія Олегівна,165
Міщенко К. М.,165
Гуцал І. П.,165
Петешенкова М. Ю.,165
Рибачук Андрій Іванович,164
Кузнєцов Д. В.,164
Радіонова Олена Олександрівна,164
Капуш І. С.,164
Подолюк В. А.,164
Шкрібляк Ю. Д.,164
Литвиненко І. І.,164
Тітівалов Р. К.,164
Терновенко А. В.,163
Котелевський Р. І.,163
Грошева О. Ю.,163
Кишакевич Лев Юрійович,163
Лях М. М.,162
Гапонов А. В.,162
Баранський Д. М.,162
Самусь Л. В.,162
Петренко Н.Д.,162
Грек М. М.,162
Каленяк Р. А.,161
Сасевич Олександр Михайлович,161
Матус В. В.,161
Гемма Ю. М.,161
Малков В.В.,161
Сіренко Н. С.,161
Маринич В`ячеслав Карпович,161
Сидор Наталія Теодозіївна,160
Целух А. П.,160
Наумова О. С.,160
Тітов М. Ю.,160
Данчук В. В.,160
Іванків О.В.,160
Антипова І. Л.,159
Істоміна Олена Аркадіївна,159
Гончаренко В. М.,159
Юрдига Ольга Степанівна,158
Валігура Д. М.,158
Кедик Марія Василівна,158
Байталюк Володимир Дмитрович,158
Онопченко Ю. В.,158
Сідей Я. Я.,157
Савицький С. А.,157
Губницький Д. Г.,157
Бєсєда Г. В.,157
Проць Т. В.,157
Калиняк О. М.,156
Шиш А. Б.,156
Лямзіна Н. Ю.,156
Гресько В. А.,156
Гетьман Л. В.,156
Маліченко В. В.,156
Князєв Всеволод Сергійович,156
Піщуліна І. С.,155
Чирський Г. М.,155
Морозов В. В.,155
Клименко Оксана Миколаївна,155
Борєйко О. М.,154
Моцьор В.В.,154
Дідик М. В.,154
Віятик Наталія Володимирівна,154
Девляшевський В. А.,154
Просалова О. М.,153
Нізельковська Л. В.,153
Пономарьова О. М.,153
Даниленко В. В.,152
Ковальчук Л. В.,152
Фатєєва Н. І.,152
Григорчак Ю. П.,152
Соловйов А. В.,152
Рєпін К. К.,152
Бородій Василь Миколайович,152
Ткач О. І.,152
Багрій Т. Я.,152
Васильєв О. П.,152
Мащук В. Ю.,151
Ляшук В. В.,151
Лукманова О.М.,151
Гніздилов Ю. М.,151
Толкаченко О. О.,151
Рудаков Д. І.,150
Кривошея А. І.,150
Трещов В. В.,150
Поступайло В. В.,150
Курило О. М.,150
Старовойтова С. М.,150
Кострицький В. В.,150
Даценко В. М.,149
Галин В. П.,149
Заіченко В. Л.,149
Тютюник М. С.,149
Кукурудз Б. І.,149
Літвінова Л. Ф.,149
Свинченко Г. Д.,149
Кротінова Олена Вікторівна,149
Павленко О. О.,149
Варнавська Л. О.,149
Олійник О. В.,148
Міняйло М. П.,148
Поливач Любов Дмитрівна,148
Копіца О. В.,148
Снігурський В. В.,148
Дамчук О. О.,147
Кульбаба А. В.,147
Шешеня М. О.,147
Швець Микола Васильович,147
Пилипенко С. В.,147
Калинич Я.М.,147
Галамай О. З.,147
Жовток Є. А.,147
Євлах О. О.,147
Галига І. О.,147
Кліщ О. В.,147
Шидловський О. В.,146
Красновський І. В.,146
К.Ю. Широка,146
Суходольський О. М.,146
Сябренко І. П.,146
Міхєєва І. М.,145
Мурманова І. М.,145
Мельниченко Л. А.,144
Унгурян С. В.,144
Гайду Г. В.,144
Демидова М.О.,143
Корнієнко С. В.,143
Олійник В. Б.,143
Догарєва І. О.,143
Сорокін К. В.,143
Тіщенко Л. В.,142
Українець П. Ф.,142
Папарига В. А.,142
Саламаха О. В.,142
Кічмаренко С. М.,142
Парфенюк В. І.,142
Герасименко В. М.,141
Рогач Лариса Іванівна,141
Нечуй Б. П.,141
Майданніков О. І.,141
Бузунко О. А.,141
Масловський С.В.,141
Олещук Б. Т.,141
Калініченко І. С.,140
Дружинін К. М.,140
Малєєв А. Ю.,140
Борисова Н. А.,140
Гулієва М. І.,140
Громік Р. Д.,140
Лагнюк Микола Михайлович,140
Пищида М. М.,140
Гриновецький Б. М.,139
Фрич Тетяна Вікторівна,139
Князюк О. В.,139
Максименко Л. В.,139
Рогозін С. В.,139
Семиженко Г. В.,139
Іващук В. Я.,138
Лазаренко В. В.,138
Фазикош Г. В.,138
Смірнова В. В.,138
Бошков І. Д.,138
Урдюк Т. М.,137
Голубицький Станіслав Савелійович,137
Шигірт Ф. С.,137
Кравченко Станіслав Іванович,136
Клименко І. В.,136
Баглай І. П.,136
Нестеренко Є. В.,136
Кушнерик Мар’ян Петрович,136
Крохмалюк І. П.,136
Домусчі С.Д.,136
Кравцов С. О.,136
Свіягіна І. М.,135
Грипіч Л. А.,135
Медяний В. М.,135
Олефіренко Н.А.,135
Мельник Ю. А.,134
Шилова Олена Миколаївна,134
Подорога Л. В.,134
Уркевич Віталій Юрійович,134
Широкопояс Ю. В.,134
Бущенко Аркадій Петрович,134
Чорна В. Г.,134
Щербина-Почтовик І. В.,134
Шевченко Тетяна Валентинівна,134
Ігнатенко В. В.,134
Стоцька Л. А.,133
Анцупова Тетяна Олександрівна,133
Хіль Л. М.,133
Сидоров Є. В.,133
Гуртовенко Р. В.,133
Карпінська Ю. Ф.,132
Круподеря Д. О.,132
Павлінчук С. С.,132
Лях В. І.,132
Авалян Н. М.,132
Шалота К. В.,131
Чистик Андрій Олегович,131
Стеценко О. С.,130
Стефанів Надія Степанівна,130
Єльцов В. О.,129
Ткаченко О. В.,129
Пташинський І. А.,129
Рогоза А. Ю.,129
Шуліка О. О.,129
Первушина О. С.,128
Скуляк І. А.,128
Боднар С. М.,128
Мартинов Є. О.,127
Квятковська Л. Й.,127
Алданова С.О.,127
Клименко С. М.,127
Веремчук О. А.,127
Нев'ядомський Д. В.,127
Лободзінський А. С.,127
Маслов В. В.,127
Михалюк В. О.,126
Акуленко В. В.,126
Андреїшина І.О.,126
Ходіч В. М.,126
Бойко Г. В.,126
Сушик Н. В.,126
Наставний Вячеслав Володимирович,126
Рукас М. С.,125
Кузнєцова О. А.,125
Крутій Ю. П.,125
Дубовик П. В.,125
Ковалюмнус Е. Л.,125
Даньков О. М.,124
Гецко Ю. Ю.,124
Гнисюк С.Д.,124
Фарина Л. Ю.,124
Непша О. І.,124
Журавська О. В.,124
Грицаюк Н. М.,123
Косцова І.П.,123
Луганський Юрій Миколайович,123
Новик В. П.,123
Радченко С. В.,123
Семенова О. С.,123
Скрипченко В.О.,123
Григор'єв Р. Г.,122
Іваніна Ю. В.,122
Кібенко Олена Рувімівна,122
Партика І. В.,121
Телешман О. В.,121
Зінченко О. В.,121
Музиченко В. О.,120
Суперсон С. П.,120
Зубець Ю. Г.,120
Скрипник К. О.,119
Ковалик Ю. А.,119
Стельмах І. О.,119
Бережна С. В.,119
Заполовський В. В.,119
Фомін Сергій Борисович,119
Чижиченко Д. В.,119
Крижова О. Г.,119
Незнамова І. М.,119
Желік Борис Євграфович,118
Стародуб О. Г.,118
Козачук О. М.,118
Коротенко Є. В.,118
Слива Юрій Михайлович,118
Савченко В. О.,118
Харечко Л. К.,117
Дедик В. П.,117
Метелешко О. В.,117
Перетятько О. В.,117
Оленчук І. В.,117
Бернада Є. В.,117
Зав'язун С. М.,117
Щербак А.А.,116
Кириляк А. Ю.,116
Адамович О. Й.,116
Мельник Володимир Васильович,116
Белоконна І. В.,115
Діонісьєва Н. М.,115
Кваша А. В.,115
Хома М. В.,115
Деделюк Б. В.,115
Гордійчук В. М.,114
Шевченко Г. С.,114
Мішеніна С. В.,114
Слісарчук Я. А.,114
Ломакін В. Є.,113
Шмигельський Д. І.,113
Ілюшик І. А.,113
Ємець Олександр Петрович,113
Яремко В. В.,112
Цимбалюк Л. П.,112
Нешик Р. І.,112
Кравець О.О.,112
Хрипун С. В.,112
Ткачук Олег Степанович,111
Кемінь В. Д.,111
Гулий В. П.,111
Сачук В. І.,111
Мойсак С. М.,110
Примаченко В. О.,110
Непорада О. М.,110
Ткаченко Л. Я.,110
Гуменний П. П.,110
Іваненко Ігор Володимирович,110
Мозолевська О. М.,110
М`якінченко Н. В.,109
Корсак В.А.,109
Слободянюк Б. К.,109
Ткачук Ю. А.,109
Колесніченко О. В.,109
Полюхович О. І.,109
Березовська І. В.,109
Загреба І. В.,108
Міщій О. Я.,108
Цендра Н. В.,108
Захарченко Д. В.,108
Лобанов В. А.,108
Булейко Ольга Леонідівна,107
Стрельников О. О.,107
Єремейчук Сергій Володимирович,107
Литовченко Н. О.,107
Тютюн Тетяна Миколаївна,106
Бойко В. І.,106
Сенчишин Ф. М.,106
Калініна О. В.,106
Гончар О. С.,106
Михайленко Д. Г.,105
Оседач М. М.,105
Тищенко О.В.,105
Ковальська І. А.,105
Ревер В. В.,105
Іванова Г. П.,104
Лисенко В. О.,104
Болюк І. І.,104
Гошовський Г. М.,104
Мандрик В. О.,104
Андріянова С. М.,104
Кравець С. В.,103
Марущак Н. М.,103
Дашутін І. В.,103
Шофаренко Ю. Ф.,102
Руденко Д. М.,102
Лазарів О. Б.,102
Чир П. В.,101
Спірідонова Т. В.,101
Кравченко Т.О.,101
Фирса Ю. В.,101
Тимченко С. О.,100
Стан І. В.,99
Рябоконь Є. А.,99
Шахова О. Г.,99
Старовецька Ю. В.,99
Крамар В. М.,99
Любинецька-Онілова А. Г.,99
Лісовенко П. І.,98
Левченко В. В.,98
Медюк С. О.,98
Шабельніков С. К.,98
Григорусь Н. Й.,98
Каблак П. І.,98
Гебеш С.А.,97
Батюк В. В.,97
Українець Людмила Дмитрівна,97
Суботін А. В.,97
Цімбота В. І.,97
Євсіков О.О.,97
Смола С.В.,96
Сєдих А. В.,96
Акуленко С. О.,96
Бобкова Н. В.,96
Тиха І. М.,95
Люклянчук В. Ф.,95
Охнач О. В.,95
Мартинюк Сергій Віталійович,95
Савкова С. В.,94
Ковтунович Микола Іванович,94
Лозицький С. О.,94
Левкут В.В.,94
Яцун О. О.,94
Підберезний Г. А.,93
Матущак М. С.,93
Іваницький О. Р.,93
Кабанова В. В.,93
Білик Г. О.,93
Зимовський О. С.,92
Тучинська Н. В.,92
Бондар В. В.,92
Цигура Н. А.,92
Антипець В. М.,91
Горб Ірина Михайлівна,91
Григор&'єва Ірина Вікторівна,91
Левків А. І.,91
Гаврилюк О.М.,91
Алєйніков В. О.,90
Мороз Валентин Федорович,90
Пікула Н. В.,90
Крет Галина Романівна,90
Ларіна О. В.,90
Галущенко О. І.,90
Лобода Н. В.,90
Шевченко В. Ю.,90
Гальонкін С. А.,89
О.М. Шилова,89
Сарновський В. Я.,89
Демчина Т. Ю.,88
Мельничук О. Я.,88
Зейкан Н.М.,87
Філюк П. Т.,87
Станік С.Р.,87
Бугрименко В. В.,87
Кваша І. М.,87
Бурденюк С. І.,87
Широка К. Ю.,87
Коломієць Н. О.,87
Вус Світлана Михайлівна,87
Габрієль Віктор Олександрович,86
Тополюк Є. В.,86
Бережний С. Д.,86
Кіянова С. В.,86
Кухаренко О. В.,86
Закревський Л.В.,85
Колегаєва С. В.,85
Широкоряд Р. В.,85
Ворожцов А.Г.,85
Михайленко В. В.,85
Святська Олена Володимирівна,85
Лозко Ю. П.,84
Червонописький В. С.,84
Малихіна В. В.,84
Барчук В. М.,84
Сізов Д. В.,84
Щепоткіна Валентина Володимирівна,83
Ващилін Р.О.,83
Козлов Д. О.,83
Воронько В. Д.,83
Рупак А. А.,83
Залізняк Р. М.,83
Криворученко Д. П.,83
Сусловець М. Г.,83
Місінкевич А. Л.,83
Сірик І. С.,83
Гончарова-Парфьонова О. О.,83
Анісімов Герман Миколайович,83
Бандура І. С.,82
Герман О. С.,82
Гетя Н.Г.,82
Кириленко Т. В.,82
Лівінський І. В.,82
Ходаківська І.П.,82
Чехов С. І.,82
Томилко В. П.,81
Кулеша Л. М.,81
Новов Сергій Олександрович,81
Кирильчук О. І.,80
Єфіменко В.В.,80
Копитова О.С.,80
Сапон А. В.,80
Наваляний Т. Д.,80
Капічон Ольга Миколаївна,80
Кияшко Олександр Анатолійович,80
Грушицький А. І.,80
Збитковська Т. І.,80
Павленко Оксана Петрівна,80
Шпинта М. Д.,80
Мамаєва О. В.,80
Шміло В. І.,79
Куракова В. В.,79
Телепенько А. Д.,79
Циктіч В. М.,79
Онуфрієв В. М.,79
Кузюра В. О.,79
Преснякова А. А.,78
Жмудь В. О.,78
Ніколаєва І. К.,78
Юрченко С. О.,78
Саландяк О. Я.,78
Поліщук А. С.,78
Владимиренко С.В.,78
Кічинська О. Ф.,78
Спринчук В. В.,78
Бондарчук Р. А.,78
Полосенко Василь Степанович,78
Швед Н. П.,77
Васильєва Маргарита Анатоліївна,77
Зіневич І. В.,77
Оборонова І.В.,77
Козловська Л. Д.,77
Вінтоняк Р. Я.,77
Стельмах А. П.,77
Чорненька Д. С.,77
Дячук С. І.,76
Федорова Н. О.,76
Батманова В. В.,76
Шестопалова Я. В.,76
Джулай О. Б.,76
Щербата Г. Р.,76
Ремез П. М.,75
Головей В.М.,75
Козачук С. В.,74
Бєдєлєв С. І.,74
Остапук Віктор Іванович,74
Шроль Валентин Ростиславович,74
Гладкий С. В.,73
Дряниця Ю. В.,73
Павлишин О. Ф.,73
Шевчук Л. П.,73
Проскурняк С. П.,72
Демидова А.М.,72
Кепкал Людмила Іванівна,71
Прищепа Т. П.,71
Заболотний В. М.,71
Шурупов В. В.,71
Антіпова Т. А.,70
Ткаченко Ю. В.,70
Самсін М. Л.,70
Гулак Н. А.,70
Мишинчук Н. С.,70
Німко Н. П.,69
Нагорнюк Ю. В.,69
Шовкопляс О. П.,69
Коцюрба Олександр Петрович,69
Калашник В. П.,69
Субботіна Л.О.,69
Ковтунович М.І.,69
Свінціцька Олена Петрівна,69
Костенко С. М.,68
Дзюбановський Ю. І.,68
Гончар В. М.,68
Щасна Т. В.,67
Рудніченко Оксана Миколаївн,67
Самойлович А. П.,67
Кононенко О. М.,67
Топчій Т. В.,67
Огурецький Василь Петрович,66
Лисенко В. В.,66
Ополинська І. Г.,66
Анциборенко Н. М.,66
Федоренко О. І.,66
Молочна І.С.,66
Сидорак Г. Б.,65
Кафтанов В. В.,65
Андрієнко В.В.,65
Борисюк Р. М.,65
Буцмак Ю. Є.,65
Гришин П. В.,65
Трясун Юрій Ростиславович,64
Федюшин М. В.,64
Гудима І. В.,64
Олексієнко І. С.,64
Аксьонов В. Є.,64
Іванов Д. Л.,64
Коляденко П. Л.,64
Щербань Л. С.,63
Шовкун В. О.,63
Коструба Г. І.,63
Ігнатов Роман Миколайович,63
Черкез Д. Л.,63
Самоткан Н. Г.,62
Нікітіна С. Й.,62
Дараган Л. В.,62
Броновицька О. В.,62
Яковлєва Л. В.,62
Нежура Вадим Анатолійович,62
Акостакіоає О. Т.,61
Миколюк Олександр Володимирович,61
Сакоян Д. І.,61
Швидкін А.О.,61
Степаненко Ю. А.,61
Поліщук С. В.,61
Коровайко О. І.,61
Жук Ольга Володимирівна,60
Комнацький О. В.,60
Кушнірова Т. Б.,60
Савкова І. М.,60
Щербаченко М. В.,60
Мануляк Ю.В.,60
Косик Л. Г.,59
Піндрак О. О.,59
Гайдай Раїса Миколаївна,59
Музика Я. М.,59
Рудь О. Г.,58
Балан М. В.,58
Поляков Б.М.,58
Мицак М. С.,57
Бурбела Ю. С.,57
Бабайлова Л. М.,57
Цицак В. Л.,57
Галіян Л. Є.,57
Отвіновський П. Л.,57
Кульбако М.М.,56
Холодова Т. Ю.,56
Линник В. Я.,55
Гриців Віра Миколаївна,55
Ющук О. С.,54
Боднар С. Б.,54
Поляк О.І.,54
Скорін А. В.,54
Ященко Ірина Юріївна,54
Тіслюк І. І.,54
Степанова С. В.,54
Бурдинюк О. С.,53
Болкарьова О. В.,53
Демченко О. В.,53
Шарапова О. Л.,53
Гусєва Н. Д.,53
Ясельський А. М.,53
Зубар Н. Б.,53
Хвіц Г. Й.,52
Маліновський Олег Адольфович,51
Голубкова М. А.,51
Лагода К. О.,51
Лунь Р. В.,51
Дорош В. В.,51
Юденко Тамара Миколаївна,51
Базан Л. Т.,51
Лисюк О. Д.,50
Слободянюк П. Л.,50
Жданова В. С.,50
Данькова С. О.,50
Строгий І. Л.,49
Храмцов В. Б.,49
Ребрина К. Г.,49
Болейко А. П.,49
Дубовік О. М.,48
Авраменко Микола Григорович,48
Савчук Р. І.,48
Демінська А. А.,47
Роїк Д. Я.,47
Єфтемій С. М.,47
Феєр І. С.,47
Ільїн Олег Володимирович,47
Третьякова О.О.,47
Тішко Д. А.,46
Потанін О. О.,46
Шаптала Є.Ю.,46
Глотов М. С.,46
Сітайло Олена Миколаївна,46
Бондаренко Н. О.,46
Міхієнкова Т. Л.,45
Зіміна Вероніка Борисівна,45
Кузюра М. М.,45
Чопенко Я. В.,45
Белена А. В.,45
Оздоба М. О.,45
Нікітін Д. Г.,44
Головатий В. Я.,44
Олійник А. В.,44
Савицький С. І.,44
Мосьондз Іван Анатолійович,42
Буймова Л. П.,42
Антощук С.І.,42
Федорак Л. М.,42
Т.С. Канигіна,41
Струбіцька О. М.,41
Люшня А. І.,41
Підгорний І. І.,41
Волошин С. В.,41
Маліновська-Микич О. В.,40
Данилів О. М.,40
Дідик А.В. А. В.,39
Хмельова С. М.,39
Журавель Олександр Олександрович,39
Онушко Н. М.,39
Вергелес В. О.,39
Шимон Л. С.,39
Літвінова О. Г.,39
К.С. Харакоз,39
Кифлюк В. Ф.,38
Нощенко І. С.,38
Рибалка Ю. В.,38
Потоцький В. П.,38
Старіков О. О.,38
Колотило О. О.,37
Струков О. М.,37
Хайдарова І. О.,37
Піскун О. П.,37
Мудрецький Р. В.,36
Дембіцька О. О.,36
Орел Анатолій Іванович,36
Стадник С. І.,36
Живоглядова І. К.,36
Марчак В. Я.,36
Калініченко Г. П.,36
Галапац І. І.,35
Кондаков Г. В.,35
Я.О. Левшина,35
Бєлоусов А. Є.,35
Мокрецький В. І.,35
Вовк Є. І.,35
Сілкова Ірина Миколаївна,35
Ігнатюк Олег Володимирович,35
Волошин Є. В.,35
Лекан І. Є.,35
Семенцов Юрій Вадимович,34
Гаєва Л. В.,34
Бунякіна Г.І.,34
Струс Т. В.,34
Черепахін В. О.,34
Калініч Н. І.,34
Трембач О. Л.,34
Дзюбін В'ячеслав Вікторович,34
Бойко А. В.,34
Береговий О. Ю.,33
Йосипчук О.С.,33
Гриненко Олександр Іванович,33
Бородій В. М.,33
Вітюк І. В.,33
Шевчик О. М.,32
Баєв С. М.,32
Погасій О. Ф.,32
Заворотна О. Л.,32
Семенюк К. М.,32
Дрига Андрій Миколайович,32
Ясінський Ю. А.,32
Тітова Т. П.,32
Гіда О. С.,31
Петров Р. І.,31
Колочко О. В.,31
Світлик О. М.,31
Костишин Н. Я.,31
Демчина Т.Ю.,30
Слободян В. С.,30
Гаврилюк В. К.,30
Панкулич В. І.,30
Кухарець В. М.,30
Горегляд О.І.,29
Квятковський Я. А.,29
Мантуляк Ю. В.,29
Карпенко О. В.,29
Осіпук В. В.,28
Грідіна Н. В.,28
Бойко О. В.,28
Коваль Ю. М.,28
Босняк М. М.,28
Горяєв І. М.,28
Мартишева Т. О.,28
Шешеня О.М.,28
Семенников О. Ю.,28
Ковальська Віра Володимирівна,28
Гірський Б. О.,27
Васянович Г. М.,27
Лободюк В. А.,27
Жуковська О. Ю.,27
Константинов Д. С.,27
Мірута О. А.,27
Кидисюк Р.А,27
Покатілов О. Б.,27
Чобур О. В.,27
Снітчук Р.М.,26
Чорний Олександр Миколайович,26
Савич Ю. М.,26
Бойчук А. Ю.,26
Юшков М. М.,26
Янчук Н. П.,26
Швед С.Б.,26
Ісаков Д. О.,25
Тарасенко Н. В.,25
Хейло Я. В.,25
Сивак В. М.,25
Д'яченко Д.О.,24
Драч І. В.,24
Навроцький В. А.,24
Станковська Г. А.,24
Под'ячева І. Д.,24
Батрак В. В.,23
Скотар Р. Є.,23
Сікора О. О.,23
Рябчун О. В.,22
О.В. Говорун,22
Олійник І. В.,22
Яковенко І. І.,22
Патраманський І. О.,22
Луганський Ю. М.,21
Сокол Ф. Г.,21
Савенко А. І.,21
Прібилов В. М.,21
Чорна В. В.,21
Покидюк В. М.,21
Кущ Т. М.,21
Савранський Т. А.,21
Cалай Г. А.,20
Л.В. Ніколаєва,20
Усенко С. І.,19
Зайченко Є. О.,19
Незнамова І.М.,19
Гопкін П. В.,19
Антонюк Наталія Олегівна,18
Бацуца Т. М.,18
Зебелян Н. В.,18
Содомора Р. О.,18
Балацька Галина Олександрівна,18
Хомініч С. В.,18
Власов Юрій Леонідович,17
Сидорова М. В.,17
Фоміна Ю. В.,16
Петейчук Б. М.,16
Сергієнко Г. Л.,16
Решетник Т. О.,15
Гавенко О. Л.,15
Дмитрук Н. Ю.,15
Волчек Н. Ю.,15
Єремейчук С. В.,15
Барабанова В. В.,15
Курбатова І. Л.,15
Лопатіна М. Ю.,14
Кравчук О. О.,14
Панаід І. В.,14
Торська І. В.,14
Якішина О. М.,14
Гладій Л. М.,13
Скрипка О. В.,13
Домарєва Н. В.,13
Гавриленко Т. Г.,12
Бочко,12
Савчак А. В.,12
Крук Є. В.,12
Болотін С. М.,12
Воєвідко Я. І.,12
Висоцька Г. В.,12
Рощина Т. С.,12
Никифоров А. С.,12
Григор'єва Ірина Вікторівна,12
Марчук В. Т.,12
Гонтаренко Т. М.,11
Ратушенко О. М.,11
Васильковський В. В.,11
Позняк В. М.,10
Якимчук Л.М.,10
Стефанишин М. М.,10
Вотьканич Ф. А.,10
Савчак С. П.,10
Крєпкий С. І.,10
Палей О.С.,9
Овсянніков В. С.,9
Шашуріна Г. О.,9
Разгуляєва О. В.,9
Кузьмінський О. В.,9
Сікора К. О.,9
Кривка В.П.,9
Гончаренко О. В.,8
Белах А. В.,8
Івашкович І.В.,8
Андрущенко О. Ю.,8
Шкодін Я. В.,8
Гришин Г. А.,8
Чопик О. П.,8
Ногачевський В. В.,8
Овчаренко О. Л.,8
Русняк В.С.,8
Романюк М. Ф.,8
Адамов А. С.,8
Федів Л. М.,7
Костенко Лариса Андріївна,7
Таус М. М.,7
Чорна Валерія Вікторівна,7
Вальчук В. В.,7
Білоус І. О.,7
Бобрик Г.Й.,7
Жизнєвський Ю. В.,7
Салькова В. С.,7
Д'яков В.І.,7
Добрєв М. В.,7
Михальченко А. О.,6
Ячало Ю. І.,6
Орлова С. Ф.,6
Косолап М. М.,6
Галабала М. В.,6
Гайдар І. О.,6
Давній В. П.,6
Оприск З. Л.,5
Мокану В.В.,5
Задорожна Л. І.,5
Мальцев С. О.,5
Котормус Т. І.,5
Корнєєва В. В.,5
Федоренко Т. І.,5
Ваврів І. З.,5
Чистик І. О.,5
Валігурська Л. В.,5
Кадар Й.Й.,5
Гєрцик Р. В.,5
Мінів О. І.,5
Зосименко О. М.,5
Безсмолий Є. Б.,4
Яновська Олександра Григорівна,4
Шевцова Т. В.,4
Фролов В.Д.,4
Гаполяк Т. В.,4
Малаховська І. Б.,4
Карабак Л. Г.,4
Журавчак Л.С.,4
Римар І. А.,4
Томілін О. М.,4
Денисюк І. І.,4
Цуранов А. Ю.,4
Кузнецов Д. В.,4
Корицька В.О.,3
Махно Н. В.,3
Британчук Володимир Васильович,3
Карпинець В.І.,3
Добриднюк Н. О.,3
Кулик Є. В.,3
Горобець В. Л.,3
Захожай О.І.,3
Шаронова Н. О.,3
Бойчук І.В.,3
Бак М. Д.,3
Солоха О. В.,3
Федоров О. В.,2
Яковенко Н. М.,2
Мирошникова О. Ш.,2
Цховребова М.Г.,2
Тарасевич П. П.,2
Бистрова Л. О.,2
Головачов Я.В.,2
Піхало Н. В.,2
Рибій М. Г.,2
Кашуба А. В.,2
Єленіна Жанна Миколаївна,2
Шкиря В. М.,2
Таргоній Д.О.,2
Матюхін В.І.,2
Троян Т. Є.,2
Пальчик О. О.,2
Журавльов О.Г.,2
Кондратова І. Д.,2
Богданова О. Е.,2
Дмитрієва О.О.,2
Колодяжний А. О.,2
Майна Г. Є.,2
Євтушенко П. М.,2
Лисак І.Н.,2
Рейті Сергій Іванович,2
Лобойко Леонід Миколайович,2
Васильченко Т.В.,2
Ікорська Є. С.,2
Танасевич О. В.,2
Гайдук А. Л.,1
Мамалуй М. В.,1
Гелета С.М.,1
Пилипчук Н.П.,1
Голосеніна Т. В.,1
Светлічний Ю.В.,1
Висоцька Н.В.,1
Соколова В. В.,1
Прасов О.О.,1
Розізнана Інна Вікторівна,1
Данішевська Валентина Іванівна,1
Меєчко О. М.,1
Дубас В. М.,1
Партика І.В.,1
Гринь О. М.,1
Паленик І.Г.,1
Романько О. О.,1
Овсеп’ян Т. В.,1
Головатюк Л.Д.,1
Телегуз С. М.,1
Ткач О.І.,1
Марценюк С. А.,1
Журба С.О.,1
Цяцяк Р.П.,1
Давидовська Т. В.,1
Рунов В.Ю.,1
Матущак М.С.,1
Масенко Д.Є.,1
Гошовський Г.М.,1
Савченко Григорій Іванович,1
Рудюк О. Ю.,1
Євстафіїв О. К.,1
Коліуш О. Л.,1
Шитченко Н.В.,1
Костенко В.Г.,1
Фрич Т.В.,1
Боброва І.О.,1
Мазурчак В. М.,1
Данилюк Т. М.,1
Зубов,1
Денисюк Т. В.,1
Василяка К.Л.,1
Певна О. С.,1
Тучков С. С.,1
Тютюник М.С.,1
Трясун Ю.Р.,1
Шелест С. Б.,1
Кушнова Альона Олександрівна,1
Лісовий О. О.,1
